2026-04-16 08:54:39,456 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 08:54:39,541 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 08:54:40,007 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 08:54:40,090 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 08:54:40,171 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 08:54:40,283 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 08:54:40,395 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 08:54:40,417 REPLAY: op=18,0,0,0 executed_steps=1 task_state={} kthread_state={0: 'created'}
2026-04-16 08:54:40,470 REPLAY: op=10,-1,0,0 executed_steps=1 task_state={} kthread_state={0: 'created'}
2026-04-16 08:54:40,501 REPLAY: op=18,1,0,0 executed_steps=1 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 08:54:40,656 REPLAY: op=0,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'created', 1: 'created'}
2026-04-16 08:54:40,693 REPLAY: op=12,0,4619,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'created', 1: 'created'}
2026-04-16 08:54:40,729 REPLAY: op=20,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:41,429 REPLAY: op=6,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:41,723 REPLAY: op=5,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:42,143 REPLAY: op=6,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:42,553 MUTATE-GEN: op=2,0,2,2 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:43,168 MUTATE-GEN: op=5,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:43,203 MUTATE-GEN: op=12,0,9769,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:43,241 MUTATE-GEN: op=11,0,2,2 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:43,636 MUTATE-GEN: op=6,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:44,216 MUTATE-GEN: op=5,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:44,610 MUTATE-GEN: op=6,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:44,645 MUTATE-GEN: op=11,0,2,2 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:45,232 MUTATE-GEN: op=5,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:48,448 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:48,448 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:48,449 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:48,449 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:48,449 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:48,449 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:48,449 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:48,449 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:48,449 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:48,449 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,094 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,094 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,094 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,094 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,094 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,094 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,095 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,095 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,095 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,095 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,095 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,095 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,095 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,095 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,167 MUTATE-GEN: op=10,0,1,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,587 MUTATE-GEN: op=6,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,627 MUTATE-GEN: op=11,0,1,2 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:52,723 MUTATE-GEN: op=2,0,2,2 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:53,965 MUTATE-GEN: op=8,0,0,0 executed_steps=4 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:53,966 MUTATE-GEN: op=8,0,0,0 executed_steps=4 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:53,966 MUTATE-GEN: op=8,0,0,0 executed_steps=4 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:53,966 MUTATE-GEN: op=8,0,0,0 executed_steps=4 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:54,575 MUTATE-GEN: op=5,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:54,982 MUTATE-GEN: op=6,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:55,062 MUTATE-GEN: op=10,0,2,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created'}
2026-04-16 08:54:55,099 MUTATE-GEN: op=22,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created'}
2026-04-16 08:54:55,456 MUTATE-GEN: op=5,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'blocked', 1: 'created'}
2026-04-16 08:54:55,732 MUTATE-GEN: op=6,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created'}
2026-04-16 08:54:55,838 MUTATE-GEN: op=13,2,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created'}
2026-04-16 08:54:55,876 MUTATE-GEN: op=18,2,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:54:56,481 MUTATE-GEN: op=7,0,2,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:54:56,520 MUTATE-GEN: op=12,1,102,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:00,645 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:00,645 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:00,646 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:00,646 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:00,646 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:00,646 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:00,646 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:00,646 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:00,646 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:00,646 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:00,646 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:04,574 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:04,574 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:04,574 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:04,574 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:04,574 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:04,574 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:04,575 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:04,575 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:04,575 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:04,575 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:04,575 MUTATE-GEN: op=8,0,0,0 executed_steps=11 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,776 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,776 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,776 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,777 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,777 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,777 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,777 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,777 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,777 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,777 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,777 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,777 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,778 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,778 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,778 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,778 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,778 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:10,778 MUTATE-GEN: op=8,0,0,0 executed_steps=18 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:11,421 MUTATE-GEN: op=8,0,0,0 executed_steps=2 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:11,421 MUTATE-GEN: op=8,0,0,0 executed_steps=2 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:11,467 MUTATE-GEN: op=16,1,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:11,504 MUTATE-GEN: op=12,2,2970,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:11,539 MUTATE-GEN: op=12,2,3714,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:12,155 MUTATE-GEN: op=7,0,-10,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:13,410 MUTATE-GEN: op=8,0,0,0 executed_steps=4 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:13,410 MUTATE-GEN: op=8,0,0,0 executed_steps=4 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:13,411 MUTATE-GEN: op=8,0,0,0 executed_steps=4 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:13,411 MUTATE-GEN: op=8,0,0,0 executed_steps=4 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
2026-04-16 08:55:13,443 MUTATE-GEN: op=19,0,1,1 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'blocked', 1: 'created', 2: 'created'}
