2026-04-16 04:09:31,063 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:31,112 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:31,355 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:31,402 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:31,449 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:31,495 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:31,519 REPLAY: op=10,-1,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:31,567 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:31,615 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:31,879 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:31,927 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:31,975 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:32,023 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:32,071 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:32,119 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:32,383 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:32,431 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:32,479 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:32,504 REPLAY: op=10,0,1,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 04:09:32,572 REPLAY: op=0,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:32,590 REPLAY: op=12,0,1455,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:32,765 REPLAY: op=6,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={}
2026-04-16 04:09:32,795 REPLAY: op=10,0,2,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={}
2026-04-16 04:09:32,825 REPLAY: op=10,-1,3,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={}
2026-04-16 04:09:32,883 REPLAY: op=13,1,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={}
2026-04-16 04:09:32,915 REPLAY: op=10,3,4,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={}
2026-04-16 04:09:34,025 REPLAY: op=2,0,2,2 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={}
2026-04-16 04:09:35,295 REPLAY: op=2,0,1,1 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={}
2026-04-16 04:09:35,320 REPLAY: op=12,4,1578,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={}
2026-04-16 04:09:35,380 REPLAY: op=13,4,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={}
2026-04-16 04:09:35,689 REPLAY: op=5,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:35,745 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:35,801 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:35,857 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:36,292 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:36,347 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:36,403 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:36,459 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:36,514 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:36,570 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:36,780 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-16 04:09:36,804 REPLAY: op=18,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'created'}
2026-04-16 04:09:36,839 REPLAY: op=10,2,5,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'created'}
2026-04-16 04:09:37,111 REPLAY: op=6,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:37,276 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:37,447 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:37,612 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:37,783 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:37,948 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:38,371 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:38,536 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:38,708 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:38,880 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:39,053 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:39,199 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:39,371 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:39,535 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:39,707 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:39,871 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:40,042 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created'}
2026-04-16 04:09:40,069 REPLAY: op=18,1,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created', 1: 'created'}
2026-04-16 04:09:40,096 REPLAY: op=20,1,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'created', 1: 'spin'}
2026-04-16 04:09:40,127 REPLAY: op=20,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin'}
2026-04-16 04:09:40,168 REPLAY: op=10,-1,6,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin'}
2026-04-16 04:09:40,202 REPLAY: op=18,2,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:40,236 REPLAY: op=11,6,2,2 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:40,280 REPLAY: op=10,3,7,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:40,386 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:40,589 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:40,716 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:40,841 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:40,967 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:41,093 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:41,219 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:41,345 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:41,471 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:41,599 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:41,725 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:41,851 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:41,977 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:42,102 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:42,229 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:42,354 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:42,480 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:42,605 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:42,731 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:42,857 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:42,983 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:43,093 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:43,219 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:43,345 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:43,471 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:43,596 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:43,722 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:43,848 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:43,979 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:44,106 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:44,234 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:44,360 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:44,487 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:44,613 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:44,738 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:44,864 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:44,991 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:45,026 REPLAY: op=13,7,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:45,152 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:45,278 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:45,404 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:45,530 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:45,656 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
2026-04-16 04:09:45,782 REPLAY: op=8,0,0,0 executed_steps=1 task_state={0: 'runnable'} kthread_state={0: 'spin', 1: 'spin', 2: 'created'}
