2026-04-16 05:03:19,621 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,621 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,622 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,622 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,622 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,622 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,622 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,622 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,622 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,622 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,622 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,622 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,623 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,623 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,623 STEP: op=8,0,0,0 executed_steps=15 task_state={} kthread_state={}
2026-04-16 05:03:19,651 STEP: op=10,-1,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 05:03:19,677 STEP: op=10,0,1,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 05:03:19,694 STEP: op=12,1,4957,0 executed_steps=1 task_state={} kthread_state={}
2026-04-16 05:03:20,455 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={}
2026-04-16 05:03:20,455 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={}
2026-04-16 05:03:20,455 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={}
2026-04-16 05:03:20,455 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={}
2026-04-16 05:03:20,456 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={}
2026-04-16 05:03:20,456 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={}
2026-04-16 05:03:20,456 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={}
2026-04-16 05:03:20,456 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={}
2026-04-16 05:03:20,456 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={}
2026-04-16 05:03:20,456 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={}
2026-04-16 05:03:20,456 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={}
2026-04-16 05:03:20,478 STEP: op=18,0,0,0 executed_steps=1 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,425 STEP: op=8,0,0,0 executed_steps=12 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,425 STEP: op=8,0,0,0 executed_steps=12 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,425 STEP: op=8,0,0,0 executed_steps=12 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,425 STEP: op=8,0,0,0 executed_steps=12 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,425 STEP: op=8,0,0,0 executed_steps=12 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,425 STEP: op=8,0,0,0 executed_steps=12 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,426 STEP: op=8,0,0,0 executed_steps=12 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,426 STEP: op=8,0,0,0 executed_steps=12 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,426 STEP: op=8,0,0,0 executed_steps=12 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,426 STEP: op=8,0,0,0 executed_steps=12 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,426 STEP: op=8,0,0,0 executed_steps=12 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,426 STEP: op=8,0,0,0 executed_steps=12 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,448 STEP: op=19,0,1,1 executed_steps=1 task_state={} kthread_state={0: 'created'}
2026-04-16 05:03:21,471 STEP: op=18,1,0,0 executed_steps=1 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,186 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,186 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,186 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,186 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,186 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,186 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,186 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,186 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,187 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,187 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,187 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,187 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,187 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,187 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,187 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,187 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,187 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,187 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,188 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,188 STEP: op=8,0,0,0 executed_steps=20 task_state={} kthread_state={0: 'created', 1: 'created'}
2026-04-16 05:03:23,212 STEP: op=18,2,0,0 executed_steps=1 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,655 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,655 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,655 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,655 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,655 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,655 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,655 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,656 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,656 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,656 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,656 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,656 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,656 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,656 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,656 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,656 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,657 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,657 STEP: op=8,0,0,0 executed_steps=18 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,682 STEP: op=12,1,763,0 executed_steps=1 task_state={} kthread_state={0: 'created', 1: 'created', 2: 'created'}
2026-04-16 05:03:24,712 STEP: op=20,0,0,0 executed_steps=1 task_state={} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,343 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,344 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,344 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,344 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,344 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,344 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,344 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,344 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,344 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,344 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,344 STEP: op=8,0,0,0 executed_steps=11 task_state={} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,463 STEP: op=0,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:26,496 STEP: op=13,1,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:27,231 STEP: op=6,0,0,0 executed_steps=1 task_state={0: 'on_cpu'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:27,818 STEP: op=5,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:27,851 STEP: op=13,1,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:31,029 STEP: op=8,0,0,0 executed_steps=19 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:31,030 STEP: op=8,0,0,0 executed_steps=19 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:31,030 STEP: op=8,0,0,0 executed_steps=19 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:31,030 STEP: op=8,0,0,0 executed_steps=19 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:31,030 STEP: op=8,0,0,0 executed_steps=19 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:31,030 STEP: op=8,0,0,0 executed_steps=19 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:31,030 STEP: op=8,0,0,0 executed_steps=19 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:31,030 STEP: op=8,0,0,0 executed_steps=19 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:31,030 STEP: op=8,0,0,0 executed_steps=19 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:31,031 STEP: op=8,0,0,0 executed_steps=19 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
2026-04-16 05:03:31,031 STEP: op=8,0,0,0 executed_steps=19 task_state={0: 'sleeping'} kthread_state={0: 'spin', 1: 'created', 2: 'created'}
