2026-04-27 16:22:47,383 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-27 16:22:47,497 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-27 16:22:47,527 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-27 16:22:47,557 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-27 16:22:47,587 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-27 16:22:47,700 REPLAY: op=8,0,0,0 executed_steps=1 task_state={} kthread_state={}
2026-04-27 16:22:48,128 MUTATE-GEN: op=8,0,0,0 executed_steps=9 task_state={} kthread_state={}
2026-04-27 16:22:48,128 MUTATE-GEN: op=8,0,0,0 executed_steps=9 task_state={} kthread_state={}
2026-04-27 16:22:48,128 MUTATE-GEN: op=8,0,0,0 executed_steps=9 task_state={} kthread_state={}
2026-04-27 16:22:48,128 MUTATE-GEN: op=8,0,0,0 executed_steps=9 task_state={} kthread_state={}
2026-04-27 16:22:48,128 MUTATE-GEN: op=8,0,0,0 executed_steps=9 task_state={} kthread_state={}
2026-04-27 16:22:48,128 MUTATE-GEN: op=8,0,0,0 executed_steps=9 task_state={} kthread_state={}
2026-04-27 16:22:48,128 MUTATE-GEN: op=8,0,0,0 executed_steps=9 task_state={} kthread_state={}
2026-04-27 16:22:48,128 MUTATE-GEN: op=8,0,0,0 executed_steps=9 task_state={} kthread_state={}
2026-04-27 16:22:48,129 MUTATE-GEN: op=8,0,0,0 executed_steps=9 task_state={} kthread_state={}
2026-04-27 16:22:48,583 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={} kthread_state={}
2026-04-27 16:22:48,583 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={} kthread_state={}
2026-04-27 16:22:48,583 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={} kthread_state={}
2026-04-27 16:22:48,583 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={} kthread_state={}
2026-04-27 16:22:48,583 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={} kthread_state={}
2026-04-27 16:22:48,583 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={} kthread_state={}
2026-04-27 16:22:48,584 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={} kthread_state={}
2026-04-27 16:22:48,584 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={} kthread_state={}
2026-04-27 16:22:48,584 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={} kthread_state={}
2026-04-27 16:22:48,584 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={} kthread_state={}
2026-04-27 16:22:48,677 MUTATE-GEN: op=0,0,0,0 executed_steps=1 task_state={0: 'sleeping'} kthread_state={}
2026-04-27 16:22:48,743 MUTATE-GEN: op=0,1,0,0 executed_steps=1 task_state={0: 'sleeping', 1: 'sleeping'} kthread_state={}
2026-04-27 16:22:48,916 MUTATE-GEN: op=6,1,0,0 executed_steps=1 task_state={0: 'sleeping', 1: 'on_cpu'} kthread_state={}
2026-04-27 16:22:49,109 MUTATE-GEN: op=7,1,-19,0 executed_steps=1 task_state={0: 'sleeping', 1: 'on_cpu'} kthread_state={}
2026-04-27 16:22:49,217 MUTATE-GEN: op=6,0,0,0 executed_steps=1 task_state={0: 'runnable', 1: 'on_cpu'} kthread_state={}
2026-04-27 16:22:49,344 MUTATE-GEN: op=1,1,2,0 executed_steps=1 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,845 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,845 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,845 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,845 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,846 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,846 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,846 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,846 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,846 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,846 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,846 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,846 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,846 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,847 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,847 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,847 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,847 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,847 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,847 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,847 MUTATE-GEN: op=8,0,0,0 executed_steps=20 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,880 MUTATE-GEN: op=10,-1,0,0 executed_steps=1 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,914 MUTATE-GEN: op=10,-1,1,0 executed_steps=1 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,941 MUTATE-GEN: op=12,1,3065,0 executed_steps=1 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:50,976 MUTATE-GEN: op=10,0,2,0 executed_steps=1 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:51,004 MUTATE-GEN: op=12,2,2204,0 executed_steps=1 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable'} kthread_state={}
2026-04-27 16:22:51,142 MUTATE-GEN: op=1,1,3,0 executed_steps=1 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:51,955 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:51,956 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:51,956 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:51,956 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:51,956 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:51,956 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:51,956 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:51,956 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:51,956 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:51,956 MUTATE-GEN: op=8,0,0,0 executed_steps=10 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:51,995 MUTATE-GEN: op=10,0,3,0 executed_steps=1 task_state={0: 'runnable', 1: 'on_cpu', 2: 'runnable', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:52,239 MUTATE-GEN: op=7,1,0,0 executed_steps=1 task_state={0: 'runnable', 1: 'runnable', 2: 'on_cpu', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:52,271 MUTATE-GEN: op=12,3,3614,0 executed_steps=1 task_state={0: 'runnable', 1: 'runnable', 2: 'on_cpu', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:52,412 MUTATE-GEN: op=5,2,0,0 executed_steps=1 task_state={0: 'runnable', 1: 'runnable', 2: 'sleeping', 3: 'on_cpu'} kthread_state={}
2026-04-27 16:22:52,481 MUTATE-GEN: op=13,2,3,0 executed_steps=1 task_state={0: 'runnable', 1: 'runnable', 2: 'sleeping', 3: 'on_cpu'} kthread_state={}
2026-04-27 16:22:52,699 MUTATE-GEN: op=5,3,0,0 executed_steps=1 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,305 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,305 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,306 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,306 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,306 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,306 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,306 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,306 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,306 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,306 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,306 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,307 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,307 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,307 MUTATE-GEN: op=8,0,0,0 executed_steps=14 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,338 MUTATE-GEN: op=13,3,2,0 executed_steps=1 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,370 MUTATE-GEN: op=13,2,2,0 executed_steps=1 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,844 MUTATE-GEN: op=8,0,0,0 executed_steps=4 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,844 MUTATE-GEN: op=8,0,0,0 executed_steps=4 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,844 MUTATE-GEN: op=8,0,0,0 executed_steps=4 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,844 MUTATE-GEN: op=8,0,0,0 executed_steps=4 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:54,884 MUTATE-GEN: op=10,1,4,0 executed_steps=1 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'sleeping'} kthread_state={}
2026-04-27 16:22:55,095 MUTATE-GEN: op=6,3,0,0 executed_steps=1 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:55,287 MUTATE-GEN: op=7,0,2,0 executed_steps=1 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'runnable'} kthread_state={}
2026-04-27 16:22:55,361 MUTATE-GEN: op=13,2,0,0 executed_steps=1 task_state={0: 'on_cpu', 1: 'runnable', 2: 'sleeping', 3: 'runnable'} kthread_state={}
